,label,review
9322,0,"6月16晚五点半,下单手机18810547705。根本就没给送，我就想知道你们给不给个解释。外卖被你们吃了？"
4456,0,菜量非常少，是给小孩准备的吗？？
8363,0,没有带发票
5703,0,"卷饼里面建议放点酱之类,那样应该会更好吃"
10467,0,这么难吃的饭居然能卖25！！！
10452,0,"菜量少,没肉！就是酱拌饭！20块钱坑爹的！"
6903,0,花钱了，少给我个饮料，也不知道退钱
10976,0,俩小时没人送，电话打不通
10170,0,经常取消订单无法配送
8906,0,一般，大家评价都不是很好，没店里吃的新鲜。尤其是拌饭，蘑菇鱼都是罐头。
5580,0,"有点慢,送来都凉了,而且也不太好吃"
11277,0,"猪蹄每次大小不一致而且太肥过于油腻,配菜应该是海带丝,所以整体一般希望改进"
7708,0,"我去一份,西红柿炖牛腩并不便宜,就那么一点点？,我特么还不如下去吃,靠"
11822,0,明明卤香鸡腿17元送到后19元，而且鸡腿上有头发。
8565,0,"太难吃,说是20元的,赶不上10元的盒饭好吃,百度给我们出的钱让他赚去了,绝对不会吃第二次的,差评！"
10392,0,敢送餐具吗？敢送餐具吗？用手抓着吃吗？我还问了是不是齐全了，硬气的回答我齐全了。不给餐巾纸不说什么，不给勺也不说什么，中国人都使用的筷子呢？我们是在中国好吗？！顿时无语…
5102,0,总是不能按时到
5433,0,13:20多才送到，呵呵嗒，强烈要求自取！！
6708,0,配送要一个多小时，送到都凉了，咖喱也弄的哪里都是，烦死了。
5898,0,特别难吃，真的很难吃，不如街边五块钱的
4608,0,拿到手的时候是凉的，感觉一点儿都不好吃。就是山东的煎饼，卷上煮熟的肉。
5037,0,肘子就是几块猪肉，光有情怀有啥用~
6498,0,要的柠檬茶给我弄成银耳汤，还全撒所料带里了，怎么喝
6447,0,蛋挞稀的，没烤好全洒在塑料包装上了
4974,0,不如昨天的，今天鸡肉太老，饼都干硬了，吃完牙都疼了
11224,0,2个小时能送到吗？？？？？？
6503,0,送餐慢，不过好吃。
11175,0,饼快坏了，这次特别不好吃
9597,0,排骨也就六七块，牛肉羹看不见牛肉，搞活动可以吃吃，因为便宜，不搞活动还是算了吧！还不如吃个盖饭
6625,0,餐不错，速度慢
5842,0,送餐超时太多，要求要了发票，但发票没给！
11039,0,食物还好，送餐太慢了，而且还给送错了。
9578,0,炸花生米量大，但发干。肉夹馍肉多，但馍硬。蛋炒饭火候不错，但油大。总体都还行，但又都欠那么一点。
6389,0,汤送错了！送的海带汤！
7839,0,我要的是冰咖啡，给我送来热的
4190,0,"非常差！速度差！饼拿来全凉的！！还弄在锡纸里面,你让我跟公司怎么热！！！！送了3个小时!！送餐员说餐多，这是什么他妈屁理由！谁尼玛让你接这么多的!!若是分配给你,你送不了就别送！!路不好走，路不好走是事实,但需要走你妈3个小时吗！！！！！？差评差评！！！媒体曝光！等着的,没完！！！！"
6689,0,配送又慢，而且永远都送错地方，看不懂中国字！
6413,0,"两块腰子还没一块鱼豆腐大,太坑人了15块钱花的"
5674,0,"送餐员非常不用心！！！！,13：15到的订单，11：45就到了。好心收了吧，发现塑料袋直接就堆在地上了，人直愣愣的站在地上！不说卫生的问题，没有恒温包装，你吃凉的饭吗？！,从来没有这样的经历，感觉你真的不配做这个工作！！,对送餐员非常不满意！！！,如果送餐员是百度的，我要考虑换app,如果是商家的，再好吃也不订了！"
10368,0,量少的可怜！味道也不怎样。集体说以后可以不考虑吃
5781,0,"馋嘴蛙太难吃了,想退退不了,根本不是馋嘴蛙的味儿,牛蛙柴死了,肯定是死了"
6446,0,不合我的口味，披萨的香辛料太多，奶油培根面放胡椒我不喜欢吃，总体味道太重。
8193,0,食品已经挤烂了。1个半小时送到。
7126,0,菜量太小，送到都已经凉掉了
4250,0,送了快2个小时。。。
9015,0,"冷面太甜了,有点吃不惯"
10708,0,凉皮里面就一点辣椒，其它什么料也没有，超难吃，油条和鸡翅不像好油炸的，看着没食欲，下次在也不订这家餐了！
5339,0,幸好有一瓶老干妈来拯救这份饭。肉少，米饭就跟泡水里一样。
7347,0,时间有点长，所以化了！
7815,0,我要求抹茶拿铁不加糖，为什么还是加糖！
5997,0,两份套餐只给了一份小菜
5302,0,没有那个肘子得好吃
7894,0,菜过于油腻，而是前几天直接去店里，对服务很失望！
10493,0,系统计时太不诚实了，原定12:35送到，实际1:05到的，足足晚了30分钟！送餐员说晚了会自动给我五折，也没有退款，还显示12:29送到的，太搞了吧！因为是头一次碰到这种事，本想还是给五星的，一看到送达时间实在是受不了，这不是欺骗消费者嘛！
8259,0,一多半是空壳！怀疑把吃剩下的给我了
8675,0,量给的太少了，以前都还凑活，今天的菜只有小半盒，连以前一半的量都不到，经常订你家的还这样，要是无法保证质量，以后只能换其他外卖了。
11174,0,外卖员很差外卖员很差外卖员很差
4820,0,南瓜粥凉了，鸡肉卷有点腻人，建议加些番茄酱。
9784,0,"一点都不好吃,而且很难吃"
6385,0,很难吃，而且汤洒了一袋子
11716,0,味道可以。
11282,0,第一次点怎么这么与图片不符合呢，鸡蛋没有，饮料没有，赠饮是整个外卖的活动吧，套餐本来的饮料呢
11814,0,店子不错，但这个菜量太小，不值！
10789,0,不知道是哪家魏家凉皮，味道不一样，馍也不脆
8851,0,肝有点味不对了，倒了
6332,0,1个多小时才到，还没有带酱包……味道还不错
5413,0,两个半小时，不是一般慢啊
9713,0,送餐人员素质太差，不适合本工作
6076,0,和之前网友待遇一样：送餐慢；煎饼软塌不能吃；饮料外撒。
6053,0,南瓜粥已经酸了，天气热，应该注意食物保鲜啊...
9281,0,不好吃，还晚时！
7452,0,"送餐不准时,说是12点18送到结果我多等了半个小时还是大了两遍催单电话的结果打电话去投诉说给我回电话就没信了送的餐除了饭还有点余温剩下的都凉了皮皮的没法吃"
10060,0,咖喱鸡肉！确实鸡肉，只是凉的熟鸡肉放在咖喱里就算咖喱鸡肉么？并且鸡肉还是黑椒鸡肉！我从来不知道咖喱鸡肉是如此做法，难吃到极点！水了吧唧，没滋淡味，全部扔掉了！
5348,0,太他妈慢了
8034,0,点一份就不给送，每次都是。。
8061,0,脆皮蛋卷没放！！！
4618,0,"花了一个半小时才送到,肘子卷挺一般的,皮蛋粥也不怎么样,第二天早上还拉肚子了,不会再买了"
6215,0,什么味没有，不怎么样
6962,0,豆角排骨怎么有点辣，本来是打算给小孩吃的。。速度很快，下次试试别的
7081,0,99分钟送到，饭是量的，咖喱都洒出来了，丸子超难吃，有股怪味。。。总之很糟糕。。。
9939,0,要的煎蛋给的可乐，菜和饭全都在一起
5506,0,"真是宇宙那头送来的卷饼，足足两个小时。,哎，天气原因，也是醉了"
9707,0,好慢，差一点就超时能打五折了
4069,0,鸡肉荤死了！难吃，太难吃了！
8038,0,"牛蛙是58元一块,跟青岛的龙虾一样！百度外卖要火啦！"
9500,0,"等了将近三个小时,饺子已经凉透了"
9103,0,土豆丝很难吃
6273,0,贵！抄手量太少了，就8个小小抄手
5419,0,差评，太慢了
8068,0,又贵又不好吃，也不大
10982,0,请关注送餐时间
8746,0,难吃到爆！这家店的菜品完全有失牛炖的水准，如果由于地址的限制只能在这家点餐，那么将义无反顾放弃牛炖！
4609,0,两个小时才到
8361,0,迟到半小时，没有电话。取消订单强行送来
5023,0,还可以，附赠了手套和纸巾
11609,0,"10点订的外卖,12点40送到,呵呵呵,这种外卖店还好意思送外卖我也是笑了,11点40打电话告诉我早出发了,12点10分打电话告诉我等等,12点45送到了你觉得我还要么？,电话服务是这样的,她说“你还要外卖么？不要我就挂电话了”,就这种服务态度,真不知道是怎么好意思做服务业的"
11771,0,生生把中午饭送到了下午，将近2个小时，而且不止一两次，每次给机会，每次都如此，走路过去不到十分钟的事！等电梯的2分钟都要打电话催，一碗汤不如叫一口汤好了。差评，以后再也不订了。
9694,0,"服务垃圾,非常不到位"
8309,0,速度快，味道一般
5168,0,少，皮厚，果然只值一块
7647,0,所有菜都有辣椒，有点受不了
6001,0,垃圾中的垃圾，送餐慢，催单根本没用，催了三次根本没人理，打电话过去也一样，取消订单也不见有反应，怎么有这么无耻的商家！！！
9575,0,"送餐人员智商为0,气死人不偿命啊"
10510,0,一个多小时送到，面他妈都坨了，
11942,0,少一个卤蛋
5902,0,不想说啥了。。送餐还没到，网上就显示完成了，害得我们等了好久
6132,0,煎饼很一般，没什么亮点
6515,0,土豆泥是酸的，不知道是不是本身就这个味道。
10398,0,"觉得不是很好吃,略咸蛋"
5117,0,再也不定了。
5474,0,真难吃，肉上还有毛
10806,0,我居然还买了第二次
7016,0,一份饺子12个，有三个里面带蟑螂，恶心死了，卫生是得多差啊
9915,0,份量少了一半吧
4173,0,我能说订你家餐都送餐超时吗？我也是醉了
7549,0,酸辣粉太一般，不算好吃
5740,0,没有收到货，该退款的吧
10097,0,太恶心难吃了，明明是馅饼，说是什么西餐
8440,0,"我真的真的希望你们能把肥肉和海带这个菜去掉,一口都吃不下去"
8044,0,真是烧饼啊……上面啥都没，怪不得没配图呢！！！
6000,0,送餐太慢了等了2小时，12点40订的，快2点40才送来，真是无语，都下午了，什么也不想吃了
7137,0,"1、餐盒好看不方便，不折离嘴老远，折一下一手油。你们不考虑实用性么？,2、少放油，少放油，少放油（重要的事情说3遍）送个清炒时蔬一盒底全是油。,3、特价雪梨一分钱，选完了结算还是按照8元算，优惠有毛用？"
8092,0,薯霸王还没有中暑给得多！！！简直就是骗子！！！！大骗子！！！
6988,0,"送的确实有点晚了,等了一个多小时,但外卖小哥特意打电话说明了,送来的时候饭也是热的,依旧给好评"
11829,0,太慢啦！实在难以忍受
4682,0,肉很足，味道还行，就是送的实在太慢了，等了两个多小时，到的时候菜都凉了。
6567,0,送餐比预定晚了50分钟，耽误事儿！
5374,0,漏了，漏了，漏了
7111,0,经常订他家的菜，但是这次酸豆角没洗干净，农家小炒肉的肉一股很恶心的味道！太失望了
11132,0,红烧肉里有沙子，配送还把汤倒出来了
4261,0,肘子的那个吃后拉肚子了，孜然肌肉的还不错
7264,0,餐品送錯，告知也不理睬，不負責任
8933,0,饭都凉透了，味道特别难吃
7034,0,今天有点慢哦
8276,0,送餐速度特快，一个多小时才到，菜的分量很大，夹两口就吃完了，菜的口味非常好，吃一口就不想再吃了。最可恶的地是点了份20的菜，告诉我没这个菜了，餐到了后，快递员竟然只退我18
6634,0,送餐晚了一小时、6寸的披萨不如9寸的料实在、味道还行吧
11329,0,送外卖的啥态度？打电话五分钟下楼拿他就走了，然后再打说让我再等十分钟
4281,0,卷饼和粥送到都已经凉透了
9502,0,味道不错，有点小贵
10077,0,真无语了，我写别忘辣酱有什么意义么？
5190,0,好吃是好吃！10点定的11点半送餐！最后都13点了才吃上！真是够了！可是挺好吃的！量还算不错！
8943,0,"饭送来都凉勒，一点都不好吃，,而且牛肉咖喱里面竟然有羊肉，我也是呵呵哒了"
9693,0,越做越难吃！还贵的要死
5859,0,"外卖员太差劲了。,速度慢，,豆浆还没给我。"
11510,0,番茄贡丸豆花米线以后请叫番茄贡丸米线，好吧？！想给零分差评！！！
6586,0,虽说送餐的是新来的，但是2个小时才送来也是醉了……
10112,0,最难吃的一家
11269,0,我还以为是小块排骨，没想到都是肉末，看着就没胃口了。这是我对小渝府唯一一道不满意的菜！
9893,0,味道太难吃了这外卖！
8523,0,送餐极慢！
11461,0,没有赠送，250ml统一多彩饮料（软装）1份
9636,0,榴莲只有一点，推荐烘焙工坊
10013,0,挺好哒。米饭很足。很容易饱。
10394,0,里边就两片肉、一个蛋其余的全是辣白菜！没得吃
5378,0,肘子比较肥
11112,0,"等了快2个小时了,你们就不能提速,多派几个人送吗,差评！"
11371,0,"四喜丸子一点也不好吃,鸡蛋西红柿太咸"
5510,0,肉好肥，等了一个半小时都凉了，所以肥肉很腻。
6721,0,时间送错了，宫保鸡丁饭比较好吃
4885,0,太咸了，粥太贵了！
8765,0,"东西不错,又把发票忘了"
5639,0,"今天的没之前好吃了,不知道是不是因为凉了,皮也厚了,味也不好了"
11442,0,等了两个多小时，虽然下雨，平时走路十分钟就到的距离。催了两次，根本就没给查，送来都是凉的。
5609,0,香菇鸡肉卷饼不好吃。。。
11246,0,汤汤水水的，里面啥乱七八糟的都有。还有一个烧烤的啥呢？！
9626,0,应该16点30送到，结果19点多才给我送来！打电话给客服给我个号码让我自己跟配送员联系。配送员态度更恶劣，自己按不响门铃还对我说“快点快点”让我自己出去拿蛋糕！什么玩意儿，再也不会到这家店来买了！
5973,0,"能让我写评价的店也就你黄太吉了,上次一次点的时候,都付款了还给我取消了,也没有电话告诉我,这次第二次点,心想好歹尝一次,就在家门口对面,走路过来也就七八分钟以内,结果等了一个多小时不说,东西的味道我也是不想多说了,我真不是个挑食的人,再也不会叫了"
9826,0,我约了11-45送餐，也不知道你们怎么看的十点多配送员就去了餐厅，我打电话说11-45送到，结果11点配送员取了餐满大街的跑送别的，坚持到了11-35给我送来了，我想说饭都凉的没法吃了！还特别难吃
5234,0,粥盒都烂了，粥全撒出来了
7125,0,菜汤全洒了出来，全是油
8847,0,"太差了！配送员把饭都撒包装袋里了,还好意思收配送费,无语了"
4398,0,"好吃,包装也很好"
4789,0,最崩溃的是时间，近两小时才到，伤不起，味道不难吃，牛肉吃出京酱肉丝的感觉，量中等
4073,0,鱼头感觉米以前多了，虾感觉有点不大新鲜。
10134,0,这是石板烤牛肉，还是tm的石板烤粉丝？还不地拌饭的量大！失望至极！
8533,0,不错，服务很好
4234,0,"没有勺子,配送好慢,手套少一只,恩"
10922,0,"孜然鸡丁饭没有上次好吃,而且还提价了一块钱,宫保鸡丁一般"
7601,0,不怎么样，真的不怎么样。
6471,0,比配送时间迟了两个小时也就算了，法式焦糖布丁，送的是沙拉，送的沙拉也就算了，没打开盖就送到一跟头发，和一个发霉的点，还有一块坏的水果。太差了
7922,0,鱼送来凉了，有腥味，份量还少，没得吃
6333,0,草泥马，什么玩意这是，是饭么。坑爹呀
5178,0,口感真心一般，下次不买了
8269,0,菜品做的不好
4769,0,两个小时才送来，卷饼味道还行，粥还不如早点摊的，没有皮蛋没有瘦肉，粥也没味道。冲着卷饼给两星吧。
9991,0,"非常差的一家，配送时间很长，打电话催了三次餐才到,，耽误我下午上班。和配送员反聩时他竟然理直气壮的说他11点半才上班,不关他的事,。既然这样网站上就不要让消费者可以选择11点半之前配送！！！！"
8477,0,太难吃了！就算减价了都觉得不值！还收了3元派送费！以后再也不会来
8270,0,花蛤和嗦螺里面有沙，没弄干净，味道也怪怪的，不知道食材是不是新鲜的
5405,0,10点下的单，要求11:45送过来，结果12:45才送到，中间催单两次没反应，打400也打不通。快递小哥很朴实，12点多才拿到饭，然后风风火火爬步行梯到15层送过来，辛苦了，但餐厅做饭也太晚了吧！！！粥和肉卷味道都非常一般，等的快饿死了
7514,0,送餐时间耽误好久，都凉了！很难吃
11178,0,我备注了不要放肉沫，，那肉沫还是放了，放了那么多，
9497,0,餐品送错了，订的茴香猪肉，送来的却是猪肉大葱
4842,0,卷饼有点辣…倒是挺刺激的，蛮好吃～南瓜粥比较一般。送餐实在是慢！上一次就是因为慢取消了，这次还是超慢，而且也没有取餐送餐的状态，让人心里没底，希望改进吧！
11711,0,此单根本没有送达，打电话过去说没有做，都快两小时了，你告诉我没有做？垃圾垃圾。百度竟然还确认送到了，岂止是垃圾，简直就是垃圾
11503,0,"21的至尊肥牛套餐,居然连饮料都没有,着实被图片坑伤"
10720,0,从取餐到送到花的时间太长，关键只有两公里的路，送到面都不能吃了。
9899,0,可能是距离较远，饭到了已经凉了，辛苦了
6420,0,"送餐的一个多小时才来,太慢了"
8443,0,真心难吃啊
9743,0,"谢谢送餐员,石锅拌饭,原来是拌好的,从来没吃过拌好的石锅呢,套餐就送了一个酱花生,和可乐,不太好吃"
5656,0,太甜了，像鱼香肉丝
11382,0,今天的菜品不太好，像是中午剩的，量也没平时足！
9325,0,土豆丝这个菜做的还得继续改进
4614,0,飘香肘子凉了而且味道不太好…酱香还行
6952,0,菜品还行，配送实在是差的要命，东西弄翻了，骨头里的酱汤弄的那都是，油乎乎的，韭菜盒子被压的馅全都出来了，变成两张面皮和散了一袋子韭菜陷，还有打包的米饭也都被油汤给泡了。配送成这样，还是百度自己配送的，实在令人失望！
6509,0,味道还不错，但是，真的有6寸吗，目测只有4寸。。。。4寸好吗，根本吃不饱
8932,0,肥牛一股羊肉味，真是肥，吃恶心了…面基本没味儿！
10397,0,真心贵了，不值这个价
8560,0,20的套餐，4个菜，还行吧。
4401,0,"走路十分钟就到，结果我疯了一个半小时才送到,，,饼还不熟"
5710,0,口味一般吧，感觉饼不是很新鲜。吃不太习惯。
5438,0,预计11：30到达的，12：35才送，那也就算了，质量也不如以前了，面皮是有点生。
9049,0,外卖的菜品质量实在无法接受
8760,0,"速度太慢了,又没小票又没发票的"
10100,0,太慢了，打电话催单手机还关机，两个小时才送来
7737,0,"状元粥没什么内容,偏咸"
10472,0,没有肉→_→
6187,0,打包也太差了吧！粥是直接倒在口袋里打包的吗？那还要餐盒干嘛
9688,0,冷的，米饭硬，吃的肚子不舒服
10476,0,说实话嘛，真的比较失望，芝士年糕我以为是外面卖的那种，年糕里面裹着芝士，但其实只是普通年糕放在芝士酱里。其他菜品就不一一点评了吧，觉得不值这个价钱。
7084,0,等了一百多分钟后告诉所点菜品没有了，让换其他的，服务跟不上就别承诺四十分钟送达，送不过来至少提前说，而不是一遍遍的打热线电话还打不进去，什么服务态度，让人饿着等到两点，太气人
4677,0,菜太少了，饼有点厚，酱汁味道浅
7849,0,溜肉段都是面粉，地三鲜的油比菜多
9879,0,"石锅拌饭必须用石锅吃,其它的饭也必须趁热,外卖送过来很难吃"
4093,0,吃出苍蝇和虫子了、恶心
10093,0,味道一般，速度挺快
6304,0,太TM难吃了！一个多小时不送，还跟我说早送了，问我地址是不写错了，SB！
11505,0,"我真服了,呵"
10484,0,米饭给的不够整盒！半盒都不到！真够孙子的！烤鸭到了以后都没法吃了！唔得太严了！劝大家以后别点了～
10916,0,有点辣，送餐慢！
11077,0,挺好，评分给的低就是针对服务态度，接线员工态度太差。建议以后订餐能等就等，别打人家电话催单
5945,0,还没收到！根本联系不上！
9892,0,等了2个小时依然未送到。打电话也基本打不进去。你们如果没这个功夫就别参加百度外面呀？浪费消费者时间可耻可恶没人性无职业道德的垃圾食品
10434,0,一个小时才送到，太慢了
7193,0,锅包肉巨难吃，不知道拿什么做的包粉。甜的发齁还掉渣儿。。。
4336,0,"坦白说没什么味道,就是肉和饼"
7845,0,金手勺你家血肠我特别喜欢吃，可是你居然没有单份的了，我恨你
7409,0,…要的奶盖格雷没有奶盖…跟上次喝的奶盖格雷不一样…
8700,0,锅贴里葱太多了
11536,0,"送饭的人都是脑残吗,能不能找个智商高点的来"
11960,0,粉很好吃，就是配送员找不到位置还一直埋怨，送来时已经坨了！
9486,0,2小时送到，不知道为什么，催了无数次
10932,0,估计是人太多了吧，很晚才送到。
4471,0,太难吃了，不知道怎么搞出来的销量
5483,0,粥尚可，饼一般
8789,0,继续没有清河店好，不理解。味道差巨太大了。下次不再光顾
11247,0,骗人的，那么难吃，还卖那么贵，根本不值，米线就是方便面调料加菜，不信的话可以试试
5065,0,外卖不错就是运送速度晚了差不多2个小时你敢信？！！
7181,0,送达了？送哪去了，已经是第二次了。你们搞什么啊？浪费我的一份订单？要是不想做生意就别开了。
5045,0,菜品没味道。。。周也是。。。。
10754,0,炸酱面沱了，没饭吃了
6955,0,糖醋里脊不是很好吃，因为没有交汁儿！水煮肉还行，总的来说量很大！
10915,0,垃圾，订了将近三个小时还没送到，电话打不通。
10053,0,东西太少了，不值30元
6300,0,没有以前好吃了，肉都坨在一起，不香，口感也不好。
9329,0,一般般，也就顶多值优惠过的价格！
6669,0,买了20块够起送价的东西，结果打电话过来说，到我这位置20送不了，得35，又临时坐地起价让我加东西，没办法就加了，东西送到了，汤一看就知道加了好多水，沙拉有股味道，炸鸡还可以。
11855,0,"还行把,就是饮料到的时候给挤坏了，都撒了。没喝几口"
9127,0,"太差了,麻辣烫就一点点菜,全部都是粉条子"
8973,0,"大酱汤和辣白菜五花肉饭蒜味真的太重了,吃着快吐了,少放点吧！桔梗特难吃。。"
4855,0,"送了好久才送到,看着办吧"
8140,0,"我要的霸王鸡条,可给我拿的是炫辣退保"
5918,0,外卖在哪呢！特么人间蒸发啦！太差了吧！等了一个小时没送到给我截单了！
9172,0,太咸了太难吃了太油了
7061,0,预定时12：40好像是，写13：33送达，快3点了我还没见到饭，也没人给我打电话。最后一姑娘敲门说这是你的餐吧，好像送错了送我那去了。我好无语啊！
8863,0,……不想多说，你懂的
6738,0,配送速度有点慢
6731,0,订餐这么久，第一次觉得送餐服务差到极点了，哎服了！
6885,0,要了两瓶只送了一瓶，回来才发现，客服打不通
8970,0,太咸了估计是饭少
6303,0,饭菜少到吃不饱！还不如吃不好的食堂！看来又可以用上美团和饿了吗来三选一！
10879,0,这次的排骨极其不新鲜！
4256,0,"就在路对面,送了一个快一个半小时,差评"
9861,0,冷面真不好吃啊！真的不好吃…：
8722,0,28块钱的皮蛋瘦肉粥，只有几根干巴巴的肉丝，还比不上早上街边两块五一杯的皮蛋瘦肉粥呢，商家居然好意思拿出来卖，人才。
8029,0,"量很少,一般"
4617,0,送餐很慢，饿死了，味道很一般
4957,0,饼有点硬，不好吃。
8169,0,汉堡王都一个味就不说了！我足足等了68分钟才收到！！！！！！预计13：15我13：48才收到！！快递真牛逼！还两分钟超时半价时候送来了！比西天取经还困难！这种速度凭什么送餐要收5块钱？？？？？？？
9925,0,牛肉汤不正宗哦
11497,0,送餐太慢，打电话摧态度比我硬
7049,0,最差的一次外卖体验，第一个订单被取消，第二个订单12：40下单，2点才送到。饺子已经冰冰凉。
6751,0,量少到想哭
9557,0,从没见过配送员之间要好评的。上来一张口就说给我个好评。凭什么呀。您的餐还没从餐箱里拿出来就要好评！就这服务！还没服务就要好评！凭什么！真差
10544,0,大盘鸡做的太差了
10252,0,七喜送过来就少半杯了！
5160,0,没有什么味道
11752,0,我的卤蛋没给。已经不是第一次少给东西了
9801,0,泡菜汤外送的量太少了
9505,0,味道一般，不做推荐
11760,0,必须差评了，配送的不知道怎么搞得，餐盒都放不好，牛肚里的红油流的满塑料袋都是，看着这恶心！烤肠被压在河粉下面，让红油给串喂了，太次了。
4464,0,就冲等了108分钟就要打差评....电话也占线.....
5508,0,订的南瓜粥怎么没送，改成了一个王老吉，也不打电话通知一声…今天北京下雨，等了两个半小时才送到，春卷都凉了…
8295,0,干锅千叶豆腐好吃。但是鱼香肉丝的生姜味也太重了！！！
7609,0,一个午饭能送到晚餐时间还没送到我也是醉了，还不能退单
4928,0,"还凑合，第一次吃，从下单到吃到饼花了2小时。太慢。,饼有些凉了，而且酱料有点少。馅料也有点少。"
11004,0,东西挺好，有点儿辣有点儿咸。送餐速度慢哭了。。。。。。
10910,0,一共就五六块牛筋，其他都是菜，菜量也不多，这好意思好称30的套餐。。送餐员不认路，隔100米就要让我自己下楼去拿，这也叫外卖？
4531,0,价格太贵不实惠，送餐时间相当慢
9379,0,"我说的不要辣，意思就是如果要加辣椒你就换成别的青菜，真是妈的辣死我了,，我有肠胃炎，不能吃辣，而且吃辣椒咳嗽。"
9227,0,反正等了两小时
11279,0,蛋花汤都馊了很恶心，土豆丝少的可怜
9577,0,煎蛋是糊的，而且不新鲜，糖醋里脊好腥啊
11908,0,光觉得辣了，绿豆沙也比较一般
4995,0,"口味还可以,就是送的有点慢..."
11354,0,送餐速度真是醉了
4800,0,味道什么的还不错，不过比预定的时间完了1个半小时左右吧，饿的有点胃疼……
8506,0,"就是米饭太少,没啥缺点"
8335,0,等超时好多，也没给发票。
10560,0,要求不放辣，土豆丝还是放了很多辣椒
9260,0,首先送餐速度奇慢~~催了2次，再次送餐人员态度差~还有菜的质量不太好~
4868,0,以前用烙饼卷的还好，现在是面皮了，反正我觉得不好吃
9697,0,给麻麻点的，她吃不习惯。
5687,0,"连续两次都不给筷子，还有,买了2盒王老吉,漏给我一盒-,-！算了吧,。"
4766,0,"都说了不要辣的,还给我来个辣的"
4023,0,价格太高，菜量太少
10218,0,味道跟餐厅吃差远了
6384,0,海藻跟没洗似的，咸的要死，除了咸没有任何味道，担担面也咸的要死，还是坨的，根本没法吃，全扔了！
7914,0,135分钟才送到，让我能说什么呢？
10142,0,差评！辣白菜五花肉石锅拌饭超级难吃！五花肉又硬又难吃，感觉不新鲜。以后再也不会吃这家店了
11179,0,菜里吃出了不该有的东西！
7657,0,我叫外卖是因为我出不去，我周末上班，不上班谁叫外卖让我下去取餐！您还能再逗点么
5759,0,太难吃了。尤其是土豆丝，难以下咽。尖椒炒鸡蛋都是汤，简直就是尖椒炖鸡蛋
9179,0,烤串基本没盐味
7820,0,给三星是因为送餐很快，但是美式都已经洒了很多，杯子外面都是咖啡
5782,0,真心的觉得这个虾不好，都想吐了。虾肉不新鲜，虾肉一拔，虾肉就变成泥，肉质非常不好
4083,0,汤和面不是分开的，面都糊了，不好吃。
5800,0,"基本没羊肉,备注都不看的嘛,⋯⋯,全是香菜,⋯⋯,我过敏啊！"
5182,0,居然没给我南瓜粥！居然我昨天忙工作，忘记自己点了南瓜粥！还我的6块钱！只给我拿了卷饼！
4874,0,"卷饼里面吃出红色塑胶线,！！"
4790,0,性价比不高，跟图片差很远
4810,0,非常难吃啊，非常难吃，特别难吃！
4937,0,饼特别硬，肉特别干一点味道都没有
11875,0,和同事一起订的他们都吃完了，我都饿晕了还没给送过来。。。
9543,0,"鸡米花一般,炒饭还行,就是量少,减肥中的女士差不多够吃"
8697,0,农家小炒肉肉不要太少啊，都是辣椒
5292,0,太慢！！鱼香肉丝没见几根肉丝
8631,0,不好吃，不会再定
4468,0,送餐很快，味道一般
10377,0,送来的炸鸡？在哪儿？明明是浇汁鸡翅。商家吃过韩国炸鸡么？芝士什么的图片和菜根本不一样。茄汁鸡肉啊这是。我也是醉了……什么玩意啊。难吃死了，吃了一口全倒掉了。
8075,0,全都凉了！！！保温箱是摆设吗？
8526,0,"菜一般,给的还少.,新年来了第一餐不给力啊...."
6890,0,"太屎了这小炒肉,淡的要死,全是肥肉"
7470,0,没有发票，都备注了还是忘
9923,0,但很好吃，但量很小。送餐嘛一小时以上，还没带筷子
7721,0,"以后再也不会要宏状元了,送餐跟蜗牛一样"
8459,0,"送餐速度太慢,我将近等了一个小时,下回不会定了"
7697,0,配送比较慢（不是高峰时间点的结果1个多小时才送到）；菜品备注了“老人吃请少油少盐”，结果还是很咸很油，哎…失望
5933,0,饼子夹油条。。橙汁是粉冲的9块。。
10436,0,难吃～石锅拌饭居然没酱～而且刚好晚了29分钟
9117,0,送餐时间提前太多，中午吃饭时已经凉了，以后请按指定时间送
10340,0,东西不错，就是有点慢，老板服务态度还可以，送餐的就差点事儿了，还说我扣了他的东西，哎。。
8447,0,"太咸,每次吃都咸"
9239,0,差评.11点12分下单，13点24收到外卖.两个小时呀.菜品油太大.以后不会订了.
11284,0,配菜的酸菜很难吃。建议换成茄子，这个味道不错，能吸引不少人。
9330,0,味道还不错
7543,0,与店里味道不一致
6315,0,一个小时才送了，送餐员打电话说到楼下了，结果下去还要等他几分钟，而叫的烧鸡饭，才两三块肉，能不差评吗？！
6463,0,"送餐太慢,十点定的,两点才送到，如果不能保证送餐的话就不要搞这么大的活动。披萨味道还行，就是送过来的时候已经软掉了"
7065,0,非常差，米饭夹生，打和合谷客服投诉，告知门店会有人处理，到现在也没有下文了，真的是无语了，以后再也不去去和合谷！
4743,0,"难吃到吐,送餐慢，服务态度差,一张硬面皮里面裹点肉卖20～"
4358,0,味道巨难吃，肉太肥了，吃不下去
9813,0,一般。名不副实。不会再订了。
11006,0,"送的太慢了,将近两个小时"
8611,0,米饭里面有石子，菜还行
9192,0,长豆角注明不要辣，还是有辣。其他的还行
